ID,Date&Time,Status,MODE,Game ID,PlayerUsername,Team,Number,Score Manuel,TScore,TMatch,Tgoals,SoloScore,tTeamScore,ATT,DEF,Rank,Goal,Assist,Hattrick,OwnGoal,Match Total Score,IndividualScore,TeamScore,MVP,TeamWin,TeamLoss,TeamCleanSheet,TeamMiniGame,TeamGoals,TeamGC
566,6/25/2025 19:00:00,Played,Rayo Rush5,2T,abdelhak sa.61,Jaune,17,"3,47","4,1",19,9,"2,7","5,5","7,4","3,7",136,0,0,,,2,3,3,,2,6,1,8,5,14
567,6/25/2025 19:00:00,Played,Rayo Rush5,2T,ahmedyacine ha.61,Orange,9,"5,3","5,4",11,13,"4,3","6,5","18,6","34,5",32,1,3,,,"6,9","16,5",10,,7,3,3,10,19,8
568,6/25/2025 19:00:00,Played,Rayo Rush5,2T,adnane be.96,Jaune,18,"0,67","1,7",1,2,"0,4",3,"20,8",40,288,2,2,,,"4,5",10,3,,2,6,1,8,5,14
569,6/25/2025 19:00:00,Played,Rayo Rush5,2T,youssef ma.95,Orange,11,"4,8","5,6",5,18,"2,6","8,6","34,4",48,17,4,1,,,8,"19,5",10,,7,3,3,10,19,8
570,6/25/2025 19:00:00,Played,Rayo Rush5,2T,rayane ab.08,Blue,23,"0,67","3,05",1,1,"0,2","5,9","11,7",10,218,1,0,,,"3,8","7,9","5,9",,4,4,1,8,10,12
571,6/27/2025 21:30:00,Played,Rayo Rush5,2U,amin ma.49,Jaune,14,"7,2","6,8",23,34,"8,1","5,5","17,2","-7,6",6,2,1,,,"7,4","15,5",10,,6,3,4,9,9,7
572,6/27/2025 21:30:00,Played,Rayo Rush5,2U,amine la.35,Jaune,15,"0,67","3,45",6,4,"0,9",6,"8,9","8,3",184,0,0,,,5,10,10,,6,3,4,9,9,7
573,6/27/2025 21:30:00,Played,Rayo Rush5,2U,youssef ai.89,Orange,5,"9,03","9,1",11,51,10,"8,2","54,9","73,6",1,1,2,,,"4,2",8,3,,2,5,2,7,7,9
574,6/27/2025 21:30:00,Played,Rayo Rush5,2U,hamza te.88,Jaune,16,"1,67","6,85",11,32,"6,1","7,6","37,3","39,1",5,5,1,,,10,"21,5",10,1,6,3,4,9,9,7
575,6/27/2025 21:30:00,Played,Rayo Rush5,2U,ammar fa.82,Orange,7,"2,77","3,15",3,3,"0,6","5,7","12,5","16,7",212,1,0,,,"2,9",5,3,,2,5,2,7,7,9
576,6/27/2025 21:30:00,Played,Rayo Rush5,2U,said am.62,Blue,19,"1,4","2,7",2,4,"0,7","4,7","19,6",30,245,2,1,,,"5,8","11,8","6,3",,4,4,2,8,8,8
577,6/27/2025 21:30:00,Played,Rayo Rush5,2U,zakaria sa.29,Orange,8,"3,27","3,85",6,5,"1,7",6,"13,9","23,3",158,1,2,,,"4,2",8,3,,2,5,2,7,7,9
578,6/27/2025 21:30:00,Played,Rayo Rush5,2U,mouad ou.69,Orange,9,"0,67","3,8",2,7,"1,1","6,5","31,6",50,164,4,0,,,"5,5",11,3,,2,5,2,7,7,9
579,6/27/2025 21:30:00,Played,Rayo Rush5,2U,omar ka.30,Orange,11,"0,67","1,55",1,0,"0,1",3,"3,5",0,336,0,0,,,2,3,3,,2,5,2,7,7,9
580,6/27/2025 21:30:00,Played,Rayo Rush5,2U,yassine ya.92,Blue,21,"1,2","2,4",3,1,"0,3","4,5","6,4","6,7",255,1,0,,,"4,3","8,3","6,3",,4,4,2,8,8,8
581,6/27/2025 21:30:00,Played,Rayo Rush5,2U,bicher le.84,Blue,22,"6,87","8,7",11,59,"9,8","7,6","46,3","71,8",2,3,0,,,6,"12,3","6,3",,4,4,2,8,8,8
582,6/27/2025 21:30:00,Played,Rayo Rush5,2U,omar ou.41,Jaune,17,"0,67","5,2",2,3,"0,4",10,"15,8",15,50,1,0,,,"5,9",12,10,,6,3,4,9,9,7
583,6/27/2025 21:30:00,Played,Rayo Rush5,2U,ahmedyacine ha.61,Blue,25,"0,67","5,4",11,13,"4,3","6,5","18,6","34,5",32,0,4,,,6,"12,3","6,3",,4,4,2,8,8,8
584,6/27/2025 21:30:00,Played,Rayo Rush5,2U,youness se.44,Jaune,18,"3,43","5,45",9,24,"4,2","6,7","24,6","36,7",29,1,1,,,"6,5","13,5",10,,6,3,4,9,9,7
585,6/27/2025 21:30:00,Played,Rayo Rush5,2U,youness da.22,Blue,23,"4,6","4,7",7,19,"3,4",6,"34,1","38,6",106,2,1,,,"5,8","11,8","6,3",,4,4,2,8,8,8
601,6/29/2025 20:00:00,Played,Rayo Rush5,2V,achraf ra.29,Jaune,14,"6,7","6,3",17,40,"7,1","5,5",23,"35,3",10,2,2,,,8,17,10,,4,4,5,8,7,5
602,6/29/2025 20:00:00,Played,Rayo Rush5,2V,mohamed al.61,Blue,22,"1,4","3,4",3,7,"1,2","5,6","23,1","36,7",191,3,1,,,"6,7","14,3","6,8",,5,4,2,9,11,10
603,6/29/2025 20:00:00,Played,Rayo Rush5,2V,hamza kh.18,Orange,5,"9,23","7,2",17,31,"7,6","6,8",24,"10,5",4,2,0,,,3,7,3,,4,5,4,9,6,9
604,6/29/2025 20:00:00,Played,Rayo Rush5,2V,ismail lo.98,Orange,7,"3,1","5,8",17,14,"5,1","6,5",14,"24,7",13,1,0,,,2,5,3,,4,5,4,9,6,9
605,6/29/2025 20:00:00,Played,Rayo Rush5,2V,omar fa.04,Blue,21,"0,67","3,65",1,3,"0,5","6,8","30,5",50,173,3,2,,,"7,4","15,8","6,8",,5,4,2,9,11,10
606,6/29/2025 20:00:00,Played,Rayo Rush5,2V,wahid ka.01,Jaune,15,"0,67","5,1",1,0,"0,2",10,6,10,81,0,1,,,"5,3","11,5",10,,4,4,5,8,7,5
607,6/29/2025 20:00:00,Played,Rayo Rush5,2V,aymen ja.65,Orange,8,"0,67","1,75",1,2,"0,5",3,"23,8",50,282,2,3,,,"5,3","11,5",3,,4,5,4,9,6,9
608,6/29/2025 20:00:00,Played,Rayo Rush5,2V,hamza ba.54,Jaune,16,"1,7","4,35",7,7,"1,6","7,1","12,4","17,1",121,0,0,,,"4,5",10,10,,4,4,5,8,7,5
609,6/29/2025 20:00:00,Played,Rayo Rush5,2V,mohammed es.65,Blue,19,"5,13","5,6",11,32,"4,9","6,3","25,6","34,5",17,2,3,,,"7,2","15,3","6,8",,5,4,2,9,11,10
610,6/29/2025 20:00:00,Played,Rayo Rush5,2V,mohammed ya.36,Orange,9,"0,67","1,6",1,1,"0,2",3,"9,7",10,315,1,0,,,2,5,3,,4,5,4,9,6,9
611,6/29/2025 20:00:00,Played,Rayo Rush5,2V,mohamed ka.01,Jaune,17,"3,23","5,75",5,16,"2,7","8,8","28,7",44,14,4,2,,,10,21,10,1,4,4,5,8,7,5
612,6/29/2025 20:00:00,Played,Rayo Rush5,2V,abdelaziz af.47,Orange,11,"2,87","3,45",6,8,"1,5","5,4","14,3",20,184,0,2,,,"2,5",6,3,,4,5,4,9,6,9
613,6/29/2025 20:00:00,Played,Rayo Rush5,2V,issam as.39,Jaune,18,"0,67","3,25",3,4,"0,7","5,8","12,1","16,7",204,1,0,,,"5,5",12,10,,4,4,5,8,7,5
614,6/29/2025 20:00:00,Played,Rayo Rush5,2V,ali be.18,Blue,25,"0,67","3,7",3,2,"0,8","6,6","13,1",20,169,0,2,,,"4,4","9,8","6,8",,5,4,2,9,11,10
615,6/29/2025 20:00:00,Played,Rayo Rush5,2V,youness se.44,Blue,23,"4,1","5,45",9,24,"4,2","6,7","24,6","36,7",29,3,1,,,"6,7","14,3","6,8",,5,4,2,9,11,10
616,7/2/2025 19:30:00,Played,Rayo Rush5,2W,mohamed ai.24,Blue,19,"7,55","7,9",17,39,"8,4","7,4","27,4","11,3",3,2,2,0,,"4,5",10,3,,3,5,1,8,7,12
617,7/2/2025 19:30:00,Played,Rayo Rush5,2W,hamza kh.18,Blue,21,"8,7","7,2",17,31,"7,6","6,8",24,"10,5",4,0,2,0,,"3,1",6,3,,3,5,1,8,7,12
618,7/2/2025 19:30:00,Played,Rayo Rush5,2W,omar ou.41,Orange,7,"5,1","5,2",2,3,"0,4",10,"15,8",15,50,2,0,0,,6,14,10,,5,4,4,9,14,8
619,7/2/2025 19:30:00,Played,Rayo Rush5,2W,bicher le.84,Orange,5,"6,95","8,7",11,59,"9,8","7,6","46,3","71,8",2,6,2,0,,10,25,10,1,5,4,4,9,14,8
620,7/2/2025 19:30:00,Played,Rayo Rush5,2W,youssef ai.89,Jaune,14,"8,35","9,1",11,51,10,"8,2","54,9","73,6",1,4,2,1,,"8,4","20,6","6,6",,5,4,3,9,9,10
621,7/2/2025 19:30:00,Played,Rayo Rush5,2W,youssef ma.95,Orange,8,"6,35","5,6",5,18,"2,6","8,6","34,4",48,17,3,1,0,,"7,3","17,5",10,,5,4,4,9,14,8
622,7/2/2025 19:30:00,Played,Rayo Rush5,2W,amine la.35,Jaune,15,"5,05","3,45",6,4,"0,9",6,"8,9","8,3",184,1,0,0,,4,"8,6","6,6",,5,4,3,9,9,10
623,7/2/2025 19:30:00,Played,Rayo Rush5,2W,ismail lo.98,Jaune,16,"4,05","5,8",17,14,"5,1","6,5",14,"24,7",13,1,0,0,,4,"8,6","6,6",,5,4,3,9,9,10
624,7/2/2025 19:30:00,Played,Rayo Rush5,2W,abdelhak sa.61,Blue,22,"4,2","4,1",19,9,"2,7","5,5","7,4","3,7",136,0,0,0,,2,3,3,,3,5,1,8,7,12
625,7/2/2025 19:30:00,Played,Rayo Rush5,2W,omar fa.38,Orange,9,1,"5,1",1,0,"0,2",10,"9,5",10,81,0,1,0,,"5,1","11,5",10,,5,4,4,9,14,8
626,7/2/2025 19:30:00,Played,Rayo Rush5,2W,achraf ra.29,Jaune,17,"6,4","6,3",17,40,"7,1","5,5",23,"35,3",10,2,2,0,,"5,9","13,6","6,6",,5,4,3,9,9,10
627,7/2/2025 19:30:00,Played,Rayo Rush5,2W,ahmed ma.71,Orange,11,1,"3,9",2,4,"0,9","6,9","23,1",40,154,3,3,0,,"8,4","20,5",10,,5,4,4,9,14,8
628,7/2/2025 19:30:00,Played,Rayo Rush5,2W,hamza te.88,Blue,25,"4,3","6,85",11,32,"6,1","7,6","37,3","39,1",5,3,0,0,,"4,2",9,3,,3,5,1,8,7,12
629,7/2/2025 19:30:00,Played,Rayo Rush5,2W,hicham gh.97,Jaune,18,1,"2,55",3,5,"0,9","4,2","15,9","23,3",250,1,0,0,,4,"8,6","6,6",,5,4,3,9,9,10
630,7/2/2025 19:30:00,Played,Rayo Rush5,2W,ayoub aj.26,Blue,23,1,"3,9",5,11,"1,8",6,"20,9",30,154,2,0,0,,"3,5",7,3,,3,5,1,8,7,12
631,7/4/2025 21:30:00,Played,Rayo Rush5,2X,mohammed es.65,Blue,19,"5,45","5,6",11,32,"4,9","6,3","25,6","34,5",17,4,0,,,"7,2","15,6","7,6",,3,5,5,8,9,7
632,7/4/2025 21:30:00,Played,Rayo Rush5,2X,ahmed ta.28,Jaune,14,"6,6","5,2",1,2,"0,4",10,"22,3",30,50,2,1,,,"7,1","15,5",10,,6,3,5,9,13,7
633,7/4/2025 21:30:00,Played,Rayo Rush5,2X,amin ma.49,Orange,5,"6,9","6,8",23,34,"8,1","5,5","17,2","-7,6",6,0,0,,,2,3,3,,3,4,3,7,1,9
634,7/4/2025 21:30:00,Played,Rayo Rush5,2X,ashraf be.40,Orange,9,"4,15","1,65",2,1,"0,3",3,"6,6",10,303,0,0,,,2,3,3,,3,4,3,7,1,9
635,7/4/2025 21:30:00,Played,Rayo Rush5,2X,oualid bo.84,Blue,21,"4,9","4,8",4,5,"1,9","7,7","21,5","42,5",100,1,3,,,"6,6","14,1","7,6",,3,5,5,8,9,7
636,7/4/2025 21:30:00,Played,Rayo Rush5,2X,youssef lo.41,Blue,22,"3,65",4,6,11,"1,5","6,5","16,3",20,147,3,1,,,7,"15,1","7,6",,3,5,5,8,9,7
637,7/4/2025 21:30:00,Played,Rayo Rush5,2X,omar na.83,Jaune,18,1,"4,55",7,7,2,"7,1","14,5","22,9",114,1,3,,,"7,5","16,5",10,,6,3,5,9,13,7
638,7/4/2025 21:30:00,Played,Rayo Rush5,2X,mohamed ka.01,Jaune,16,"5,25","5,75",5,16,"2,7","8,8","28,7",44,14,4,2,,,"9,4",21,10,,6,3,5,9,13,7
639,7/4/2025 21:30:00,Played,Rayo Rush5,2X,zouhair qu.13,Orange,8,1,"1,6",1,1,"0,2",3,"7,2",10,315,1,0,,,"2,8",5,3,,3,4,3,7,1,9
640,7/4/2025 21:30:00,Played,Rayo Rush5,2X,yassine me.94,Jaune,17,1,"5,15",1,2,"0,3",10,"19,8",20,74,2,0,,,"6,5",14,10,,6,3,5,9,13,7
641,7/4/2025 21:30:00,Played,Rayo Rush5,2X,ismail lo.98,Blue,25,"5,45","5,8",17,14,"5,1","6,5",14,"24,7",13,1,0,,,"4,7","9,6","7,6",,3,5,5,8,9,7
642,7/4/2025 21:30:00,Played,Rayo Rush5,2X,youness se.44,Jaune,15,"5,05","5,45",9,24,"4,2","6,7","24,6","36,7",29,4,3,,,10,"22,5",10,1,6,3,5,9,13,7
643,7/4/2025 21:30:00,Played,Rayo Rush5,2X,rachid ed.61,Blue,23,1,"3,85",1,0,"0,1","7,6","4,5",0,158,0,0,,,"3,9","7,6","7,6",,3,5,5,8,9,7
644,7/4/2025 21:30:00,Played,Rayo Rush5,2X,ali be.18,Orange,7,"3,6","3,7",3,2,"0,8","6,6","13,1",20,169,0,0,,,2,3,3,,3,4,3,7,1,9
645,7/4/2025 21:30:00,Played,Rayo Rush5,2X,issam as.39,Orange,11,"5,1","3,25",3,4,"0,7","5,8","12,1","16,7",204,0,0,,,2,3,3,,3,4,3,7,1,9
646,7/6/2025 20:00:00,Played,Rayo Rush5,2Y,khalid am.09,Jaune,14,"1,75","2,4",4,5,"1,1","3,7","14,2","22,5",255,1,1,0,,2,"6,5",3,,2,6,1,8,9,15
647,7/6/2025 20:00:00,Played,Rayo Rush5,2Y,amin ma.49,Jaune,15,"6,9","6,8",23,34,"8,1","5,5","17,2","-7,6",6,1,1,0,,2,"6,5",3,,2,6,1,8,9,15
648,7/6/2025 20:00:00,Played,Rayo Rush5,2Y,mohamed na.83,Blue,19,"5,45","4,7",4,4,"1,1","8,3","14,3","22,5",106,0,1,0,,"2,8","8,5",7,,4,4,4,8,7,7
649,7/6/2025 20:00:00,Played,Rayo Rush5,2Y,bicher le.84,Orange,5,"7,8","8,7",11,59,"9,8","7,6","46,3","71,8",2,8,0,0,,10,26,10,1,7,3,5,10,15,9
650,7/6/2025 20:00:00,Played,Rayo Rush5,2Y,yassine ah.40,Orange,7,1,"5,35",1,4,"0,7",10,"96,7",50,34,4,1,1,,"8,6","22,5",10,,7,3,5,10,15,9
651,7/6/2025 20:00:00,Played,Rayo Rush5,2Y,youness da.22,Blue,21,"4,95","4,7",7,19,"3,4",6,"34,1","38,6",106,3,1,0,,"5,3","14,5",7,,4,4,4,8,7,7
652,7/6/2025 20:00:00,Played,Rayo Rush5,2Y,hicham gh.97,Jaune,16,"3,4","2,55",3,5,"0,9","4,2","15,9","23,3",250,3,2,0,,"4,3",12,3,,2,6,1,8,9,15
653,7/6/2025 20:00:00,Played,Rayo Rush5,2Y,simo bl.31,Orange,8,1,"5,2",1,2,"0,4",10,"23,3",30,50,2,1,0,,"5,7","15,5",10,,7,3,5,10,15,9
654,7/6/2025 20:00:00,Played,Rayo Rush5,2Y,aymane ma.26,Orange,9,4,"4,05",6,8,"2,2","5,9","17,7","31,7",141,1,3,0,,"6,1","16,5",10,,7,3,5,10,15,9
655,7/6/2025 20:00:00,Played,Rayo Rush5,2Y,soufiane en.46,Jaune,17,1,"4,1",6,17,"2,3","5,9",25,"33,3",136,2,0,0,,"2,2",7,3,,2,6,1,8,9,15
656,7/6/2025 20:00:00,Played,Rayo Rush5,2Y,,Blue,22,1,,,,,,0,0,,0,0,0,,"2,2",7,7,,4,4,4,8,7,7
657,7/6/2025 20:00:00,Played,Rayo Rush5,2Y,hamza ba.54,Blue,25,"3,25","4,35",7,7,"1,6","7,1","12,4","17,1",121,2,0,0,,"3,8",11,7,,4,4,4,8,7,7
658,7/6/2025 20:00:00,Played,Rayo Rush5,2Y,abdelhak sa.61,Orange,11,"4,15","4,1",19,9,"2,7","5,5","7,4","3,7",136,0,3,0,,"5,3","14,5",10,,7,3,5,10,15,9
659,7/6/2025 20:00:00,Played,Rayo Rush5,2Y,mohamed al.61,Blue,23,3,"3,4",3,7,"1,2","5,6","23,1","36,7",191,2,2,0,,"5,1",14,7,,4,4,4,8,7,7
660,7/6/2025 20:00:00,Played,Rayo Rush5,2Y,islam be.96,Jaune,18,"4,4","4,8",12,26,"4,4","5,2","21,8","-20,6",100,2,2,0,,"3,4",10,3,,2,6,1,8,9,15
681,7/9/2025 19:30:00,Played,Rayo Rush5,2AA,anass el.96,Orange,5,1,"5,2",1,2,"0,4",10,"24,3",30,50,2,1,0,,"5,7","15,5",10,,7,2,3,9,17,8
682,7/9/2025 19:30:00,Played,Rayo Rush5,2AA,ramz no.37,Orange,11,1,"3,5",2,2,"0,5","6,5","13,9",20,182,2,1,0,,"5,7","15,5",10,,7,2,3,9,17,8
683,7/9/2025 19:30:00,Played,Rayo Rush5,2AA,reda ou.31,Jaune,14,1,"3,15",3,3,"0,5","5,8","10,3",10,212,0,0,0,,2,3,3,,2,6,1,8,6,10
684,7/9/2025 19:30:00,Played,Rayo Rush5,2AA,youssef ai.89,Orange,7,"8,65","9,1",11,51,10,"8,2","54,9","73,6",1,7,4,0,,10,30,10,1,7,2,3,9,17,8
685,7/9/2025 19:30:00,Played,Rayo Rush5,2AA,iliass be.84,Blue,23,"5,3","2,2",3,5,"1,1","3,3","16,9",30,261,0,0,,,"2,2","3,8","3,8",,3,4,2,7,5,10
686,7/9/2025 19:30:00,Played,Rayo Rush5,2AA,hamza kh.18,Jaune,15,"8,55","7,2",17,31,"7,6","6,8",24,"10,5",4,0,2,0,,"2,9",6,3,,2,6,1,8,6,10
687,7/9/2025 19:30:00,Played,Rayo Rush5,2AA,ahmed ma.71,Blue,21,1,"3,9",2,4,"0,9","6,9","23,1",40,154,1,1,0,,"3,3","7,3","3,8",,3,4,2,7,5,10
688,7/9/2025 19:30:00,Played,Rayo Rush5,2AA,madih ab.71,Blue,22,1,"2,1",1,2,"0,4","3,8","18,3",30,263,2,1,0,,"3,9","9,3","3,8",,3,4,2,7,5,10
689,7/9/2025 19:30:00,Played,Rayo Rush5,2AA,khalid am.09,Blue,25,"1,95","2,4",4,5,"1,1","3,7","14,2","22,5",255,1,1,0,,"3,3","7,3","3,8",,3,4,2,7,5,10
690,7/9/2025 19:30:00,Played,Rayo Rush5,2AA,ayoub aj.26,Jaune,16,"1,7","3,9",5,11,"1,8",6,"20,9",30,154,4,1,0,,"4,8","12,5",3,,2,6,1,8,6,10
691,7/9/2025 19:30:00,Played,Rayo Rush5,2AA,fadi wa.28,Blue,19,1,"4,2",3,1,"0,5","7,9","8,9",10,133,1,0,0,,"2,8","5,8","3,8",,3,4,2,7,5,10
692,7/9/2025 19:30:00,Played,Rayo Rush5,2AA,morad si.28,Orange,8,"5,6","5,7",2,8,"1,4",10,"42,7",65,16,2,3,0,,"6,6","18,5",10,,7,2,3,9,17,8
693,7/9/2025 19:30:00,Played,Rayo Rush5,2AA,adam ou.81,Jaune,17,"4,5","4,5",4,13,"2,3","6,7","27,9",40,118,2,0,0,,"3,2",7,3,,2,6,1,8,6,10
694,7/9/2025 19:30:00,Played,Rayo Rush5,2AA,mehdi ra.07,Orange,9,1,"5,2",1,4,"0,4",10,"35,2",40,50,4,0,0,,"6,4",18,10,,7,2,3,9,17,8
695,7/9/2025 19:30:00,Played,Rayo Rush5,2AA,elmahdi dk.57,Jaune,18,1,"1,55",1,0,"0,1",3,3,0,336,0,0,0,,2,3,3,,2,6,1,8,6,10
696,7/11/2025 21:30:00,Played,Rayo Rush5,2AB,youssef lo.41,Jaune,15,1,4,6,11,"1,5","6,5","16,3",20,147,0,0,,,3,3,3,,0,5,0,5,1,7
697,7/11/2025 21:30:00,Played,Rayo Rush5,2AB,taha ra.08,Orange,7,1,"4,25",3,5,"0,8","7,7","14,8",20,129,2,1,,,"6,1","11,9","6,4",,3,3,2,6,4,6
698,7/11/2025 21:30:00,Played,Rayo Rush5,2AB,youssef ai.89,Blue,22,"9,05","9,1",11,51,10,"8,2","54,9","73,6",1,5,2,,,10,23,10,1,7,2,7,9,11,3
699,7/11/2025 21:30:00,Played,Rayo Rush5,2AB,soufiane en.46,Orange,9,"1,65","4,1",6,17,"2,3","5,9",25,"33,3",136,1,0,,,"4,9","8,4","6,4",,3,3,2,6,4,6
700,7/11/2025 21:30:00,Played,Rayo Rush5,2AB,aymane ma.26,Jaune,16,"4,65","4,05",6,8,"2,2","5,9","17,7","31,7",141,0,1,,,"3,6","4,5",3,,0,5,0,5,1,7
701,7/11/2025 21:30:00,Played,Rayo Rush5,2AB,walid se.31,Orange,8,1,"3,25",1,0,"0,1","6,4",2,0,204,0,0,,,"4,2","6,4","6,4",,3,3,2,6,4,6
702,7/11/2025 21:30:00,Played,Rayo Rush5,2AB,youness se.44,Jaune,17,"5,8","5,45",9,24,"4,2","6,7","24,6","36,7",29,0,0,,,3,3,3,,0,5,0,5,1,7
703,7/11/2025 21:30:00,Played,Rayo Rush5,2AB,zakariae bo.75,Jaune,18,1,"1,55",1,0,"0,1",3,"0,5",0,336,0,0,,,3,3,3,,0,5,0,5,1,7
704,7/11/2025 21:30:00,Played,Rayo Rush5,2AB,ahmed el.41,Blue,25,1,"5,6",3,4,"1,2",10,"21,1","33,3",17,0,2,,,"6,5",13,10,,7,2,7,9,11,3
705,7/11/2025 21:30:00,Played,Rayo Rush5,2AB,omar na.83,Blue,23,"5,3","4,55",7,7,2,"7,1","14,5","22,9",114,3,1,,,"8,1","17,5",10,,7,2,7,9,11,3
706,7/11/2025 21:30:00,Played,Rayo Rush5,2AB,fadi wa.28,Blue,19,2,"4,2",3,1,"0,5","7,9","8,9",10,133,0,2,,,"6,5",13,10,,7,2,7,9,11,3
707,7/11/2025 21:30:00,Played,Rayo Rush5,2AB,mouad ou.69,Blue,21,"1,8","3,8",2,7,"1,1","6,5","31,6",50,164,3,3,,,"9,1","20,5",10,,7,2,7,9,11,3
708,7/11/2025 21:30:00,Played,Rayo Rush5,2AB,,None,0,"3,85",,,,,,0,0,,0,0,,,2,0,,,,,,,,
709,7/11/2025 21:30:00,Played,Rayo Rush5,2AB,amine la.17,Orange,5,"8,2","3,4",1,1,"0,4","6,4","13,7",30,191,1,2,,,6,"11,4","6,4",,3,3,2,6,4,6
710,7/11/2025 21:30:00,Played,Rayo Rush5,2AB,hicham gh.97,Jaune,14,"2,85","2,55",3,5,"0,9","4,2","15,9","23,3",250,1,0,,,"3,7",5,3,,0,5,0,5,1,7
711,7/10/2025 21:00:00,Played,Rayo Rush6,4A,amin ma.49,Orange,5,7,"6,8",23,34,"8,1","5,5","17,2","-7,6",6,3,2,,,"6,2","14,9","5,9",,5,6,5,11,9,9
712,7/10/2025 21:00:00,Played,Rayo Rush6,4A,said ch.41,Orange,7,1,"3,1",1,2,"0,3","5,9","17,8",20,215,2,0,,,"4,5","9,9","5,9",,5,6,5,11,9,9
713,7/10/2025 21:00:00,Played,Rayo Rush6,4A,alaaeddine et.34,Orange,8,1,"4,25",2,3,"0,5",8,"18,5",20,129,1,0,,,"3,7","7,9","5,9",,5,6,5,11,9,9
714,7/10/2025 21:00:00,Played,Rayo Rush6,4A,ismail lo.98,Blue,19,"4,35","5,8",17,14,"5,1","6,5",14,"24,7",13,4,0,,,"4,8",11,3,,5,6,3,11,10,12
715,7/10/2025 21:00:00,Played,Rayo Rush6,4A,mohamed ka.01,Jaune,14,"5,95","5,75",5,16,"2,7","8,8","28,7",44,14,3,0,,,"6,6",16,10,,7,5,6,12,11,9
716,7/10/2025 21:00:00,Played,Rayo Rush6,4A,hamza ba.54,Jaune,15,"3,6","4,35",7,7,"1,6","7,1","12,4","17,1",121,1,1,,,"5,7","13,5",10,,7,5,6,12,11,9
717,7/10/2025 21:00:00,Played,Rayo Rush6,4A,zakaria sa.29,Blue,21,"4,15","3,85",6,5,"1,7",6,"13,9","23,3",158,1,3,,,"4,3","9,5",3,,5,6,3,11,10,12
718,7/10/2025 21:00:00,Played,Rayo Rush6,4A,amine la.84,Jaune,16,1,"5,1",1,0,"0,2",10,8,10,81,0,1,,,5,"11,5",10,,7,5,6,12,11,9
719,7/10/2025 21:00:00,Played,Rayo Rush6,4A,mohammed mo.98,Blue,22,1,"1,7",1,3,"0,4",3,25,30,288,3,0,,,"4,1",9,3,,5,6,3,11,10,12
720,7/10/2025 21:00:00,Played,Rayo Rush6,4A,anass re.41,Blue,23,1,3,3,1,"0,7","5,3","8,7","16,7",223,0,0,,,2,3,3,,5,6,3,11,10,12
721,7/10/2025 21:00:00,Played,Rayo Rush6,4A,yassir zo.93,Blue,24,1,2,2,0,"0,1","3,9","3,8",0,269,0,0,,,2,3,3,,5,6,3,11,10,12
722,7/10/2025 21:00:00,Played,Rayo Rush6,4A,mehdi al.79,Jaune,17,1,"5,05",1,0,"0,1",10,"5,5",0,93,0,0,,,"4,5",10,10,,7,5,6,12,11,9
723,7/10/2025 21:00:00,Played,Rayo Rush6,4A,ilyas me.12,Orange,9,1,"3,05",1,0,"0,2","5,9",7,10,218,0,1,,,"3,6","7,4","5,9",,5,6,5,11,9,9
724,7/10/2025 21:00:00,Played,Rayo Rush6,4A,hamza te.88,Jaune,13,"3,95","6,85",11,32,"6,1","7,6","37,3","39,1",5,7,1,,,10,"25,5",10,1,7,5,6,12,11,9
725,7/10/2025 21:00:00,Played,Rayo Rush6,4A,mohamed ai.24,Orange,10,"7,5","7,9",17,39,"8,4","7,4","27,4","11,3",3,3,1,,,"5,7","13,4","5,9",,5,6,5,11,9,9
726,7/10/2025 21:00:00,Played,Rayo Rush6,4A,abdelkabir ai.70,Blue,25,"1,7","2,95",3,3,"0,6","5,3","11,2","13,3",227,2,0,,,"3,4",7,3,,5,6,3,11,10,12
727,7/10/2025 21:00:00,Played,Rayo Rush6,4A,rouba ja.33,Orange,11,1,3,1,0,"0,1","5,9","4,5",0,223,0,0,,,3,"5,9","5,9",,5,6,5,11,9,9
728,7/10/2025 21:00:00,Played,Rayo Rush6,4A,imrane al.76,Jaune,12,1,"4,3",2,1,"0,4","8,2","10,6",15,125,0,1,,,5,"11,5",10,,7,5,6,12,11,9
729,7/14/2025 20:30:00,Played,Rayo Rush5,2AC,amine la.35,Blue,22,"4,3","3,45",6,4,"0,9",6,"8,9","8,3",184,2,0,0,,"6,3",14,10,,8,2,5,10,16,7
730,7/14/2025 20:30:00,Played,Rayo Rush5,2AC,islam be.96,Blue,25,"4,35","4,8",12,26,"4,4","5,2","21,8","-20,6",100,4,0,0,,"7,9",18,10,,8,2,5,10,16,7
731,7/14/2025 20:30:00,Played,Rayo Rush5,2AC,,Jaune,17,"5,15",,,,,,0,0,,0,0,0,,2,3,3,,1,6,1,7,2,11
732,7/14/2025 20:30:00,Played,Rayo Rush5,2AC,taha ra.08,Orange,9,1,"4,25",3,5,"0,8","7,7","14,8",20,129,2,0,0,,5,"10,7","6,7",,3,4,2,7,8,8
733,7/14/2025 20:30:00,Played,Rayo Rush5,2AC,edern ad.48,Orange,11,1,"3,6",4,5,"1,5","5,7","17,3","32,5",174,1,4,0,,"6,6","14,7","6,7",,3,4,2,7,8,8
734,7/14/2025 20:30:00,Played,Rayo Rush5,2AC,younes fa.99,Blue,21,1,"3,8",3,6,"1,2","6,4",22,"36,7",164,4,3,0,,"9,6","22,5",10,,8,2,5,10,16,7
